,Date,Low,High,Close,Open
4286,2021-12-15,112.7,118.0,113.02,117.64
4285,2021-12-14,116.131,122.5,117.14,117.2
4284,2021-12-13,116.38,123.36,116.94,122.9
4283,2021-12-10,121.796,161.9083,122.8,122.5
4282,2021-12-09,122.66,131.0,124.3,129.96
4281,2021-12-08,124.8,131.457,128.64,130.94
4280,2021-12-07,129.48,133.0,131.8,130.74
4279,2021-12-06,124.0748,129.7,129.7,124.9
4278,2021-12-03,124.5,127.96,124.9,126.74
4277,2021-12-02,122.6322,126.93,125.44,123.88
4276,2021-12-01,123.28,128.16,126.14,123.42
4275,2021-11-30,118.04,126.6,122.5,120.76
4274,2021-11-29,121.0,125.38,122.5,123.44
4273,2021-11-26,116.469,127.96,121.56,124.56
4272,2021-11-25,134.6113,137.71,137.54,136.94
4271,2021-11-24,131.72,136.844,135.02,135.56
4270,2021-11-23,134.22,138.58,135.86,134.78
4269,2021-11-22,134.28,139.74,135.82,136.32
4268,2021-11-19,132.504,142.66,136.0,142.26
4267,2021-11-18,138.0,142.58,141.48,140.4
4266,2021-11-17,140.44,144.24,140.44,142.8
4265,2021-11-16,142.4,145.86,143.92,143.42
4264,2021-11-15,141.86,146.4,144.0,142.12
4263,2021-11-12,142.44,145.5283,143.28,145.0
4262,2021-11-11,143.84,147.949,145.4,146.68
4261,2021-11-10,145.6923,148.88,147.2,147.1
4260,2021-11-09,142.0,150.48,146.86,142.0
4259,2021-11-08,140.48,144.2,141.76,143.34
4258,2021-11-05,132.8,143.94,142.94,135.1
4257,2021-11-04,133.0,137.74,135.08,133.28
4256,2021-11-03,131.5,133.28,132.6,132.48
4255,2021-11-02,131.968,134.413,132.9,133.08
4254,2021-11-01,132.0,135.0,133.42,132.92
4253,2021-10-29,131.2734,134.0,131.84,132.08
4252,2021-10-28,131.12,136.26,132.02,133.0
4251,2021-10-27,133.5,135.4,133.92,134.04
4250,2021-10-26,131.4,137.5,134.96,132.54
4249,2021-10-25,131.24,136.34,132.54,135.62
4248,2021-10-22,135.06,139.12,135.1,138.0
4247,2021-10-21,135.36,139.34,138.0,137.78
4246,2021-10-20,132.76,139.96,138.28,139.96
4245,2021-10-19,138.56,143.06,139.44,142.84
4244,2021-10-18,141.5,143.9967,142.64,143.1
4243,2021-10-15,143.04,145.44,144.56,143.48
4242,2021-10-14,141.62,145.24,143.44,143.98
4241,2021-10-13,141.06,144.42,143.32,143.48
4240,2021-10-12,141.66,144.433,143.9,144.2
4239,2021-10-11,141.06,145.48,145.48,142.48
4238,2021-10-08,141.38,144.24,143.7,141.44
4237,2021-10-07,140.38,143.74,141.22,143.56
4236,2021-10-06,137.56,144.0,140.5,143.56
4235,2021-10-05,141.4,144.46,144.04,143.0
4234,2021-10-04,141.1,145.68,142.14,144.0
4233,2021-10-01,135.6659,144.08,142.88,137.44
4232,2021-09-30,138.1,145.24,140.14,141.48
4231,2021-09-29,138.253,145.68,144.6,141.0
4230,2021-09-28,138.14,148.0,142.66,147.66
4229,2021-09-27,135.74,148.4489,147.48,135.98
4228,2021-09-24,126.7513,134.22,132.5,127.0
4227,2021-09-23,122.68,127.38,126.94,123.3
4226,2021-09-22,119.281,122.18,122.18,119.9
4225,2021-09-21,115.74,120.44,119.58,116.14
4224,2021-09-20,100.16,117.3,115.7,109.1
4223,2021-09-17,109.4285,112.94,111.0,109.92
4222,2021-09-16,106.1,110.36,109.06,106.36
4221,2021-09-15,104.94,109.36,105.5,109.0
4220,2021-09-14,109.0737,111.3,109.16,111.06
4219,2021-09-13,109.2,112.14,111.94,109.74
4218,2021-09-10,108.64,111.66,109.18,111.06
4217,2021-09-09,108.1515,111.88,111.02,110.0
4216,2021-09-08,109.86,113.64,111.26,110.88
4215,2021-09-07,109.2,113.46,110.88,112.54
4214,2021-09-06,112.04,113.98,112.04,112.58
4213,2021-09-03,111.6513,114.38,111.7,113.92
4212,2021-09-02,113.44,115.542,114.24,114.9
4211,2021-09-01,114.62,117.06,114.94,115.76
4210,2021-08-31,113.38,116.24,114.86,115.4
4209,2021-08-27,114.14,116.78,116.74,115.68
4208,2021-08-26,114.5,117.94,116.06,115.68
4207,2021-08-25,113.7958,120.57,116.48,118.54
4206,2021-08-24,114.1,118.28,118.28,114.3
4205,2021-08-23,110.963,114.3,113.74,112.0
4204,2021-08-20,109.6,111.52,110.16,111.2
4203,2021-08-19,108.76,112.923,111.22,110.0
4202,2021-08-18,110.76,113.0,113.0,111.36
4201,2021-08-17,107.8954,111.46,111.46,108.8
4200,2021-08-16,108.52,110.46,109.7,109.44
4199,2021-08-13,109.38,112.42,111.18,109.8
4198,2021-08-12,108.74,112.42,109.56,111.48
4197,2021-08-11,108.78,111.6,111.6,110.78
4196,2021-08-10,106.74,110.18,110.02,108.6
4195,2021-08-09,108.74,112.38,109.08,112.32
4194,2021-08-06,109.4,112.8,112.42,111.38
4193,2021-08-05,103.846,110.68,110.68,105.5
4192,2021-08-04,103.1,105.34,104.54,103.74
4191,2021-08-03,101.8683,104.12,103.14,103.12
4190,2021-08-02,101.0,104.31,103.48,101.0
4189,2021-07-30,98.3,101.22,99.71,100.48
4188,2021-07-29,101.6,104.43,102.18,101.9
4187,2021-07-28,97.72,103.28,101.7,98.0
4186,2021-07-27,94.7092,98.39,98.27,96.28
4185,2021-07-26,94.7,98.04,97.02,95.0
4184,2021-07-23,95.33,98.86,95.63,96.61
4183,2021-07-22,95.16,99.15,95.28,97.46
4182,2021-07-21,90.79,97.3,97.0,90.79
4181,2021-07-20,87.48,90.86,90.02,88.22
4180,2021-07-19,86.69,92.98,87.0,92.7
4179,2021-07-16,91.0712,94.97,93.06,91.61
4178,2021-07-15,91.05,93.1,91.14,93.0
4177,2021-07-14,90.55,94.35,92.76,93.0
4176,2021-07-13,93.52,97.581,93.61,96.23
4175,2021-07-12,95.74,100.8,95.74,100.8
4174,2021-07-09,100.64,103.0,101.0,101.32
4173,2021-07-08,98.16,101.662,100.72,100.2
4172,2021-07-07,100.34,104.78,100.88,103.88
4171,2021-07-06,102.24,106.293,103.66,105.0
4170,2021-07-05,101.48,105.46,104.98,102.5
4169,2021-07-02,101.06,103.48,102.58,101.5
4168,2021-07-01,99.16,101.94,100.86,99.7
4167,2021-06-30,94.69,99.9,98.92,98.63
4166,2021-06-29,98.04,103.1,98.58,100.1
4165,2021-06-28,100.5,107.0,100.5,106.42
4164,2021-06-25,105.4,109.5,106.5,108.42
4163,2021-06-24,107.7,110.7,107.78,109.9
4162,2021-06-23,107.9,110.66,109.44,108.76
4161,2021-06-22,107.82,112.46,108.2,109.8
4160,2021-06-21,104.02,109.72,109.26,106.32
4159,2021-06-18,106.7,112.24,107.52,112.04
4158,2021-06-17,109.12,113.48,111.92,109.12
4157,2021-06-16,108.14,110.32,110.0,108.2
4156,2021-06-15,107.16,110.0,108.0,107.84
4155,2021-06-14,107.22,112.5,107.36,112.0
4154,2021-06-11,110.8772,112.44,111.94,111.76
4153,2021-06-10,110.94,113.44,111.04,112.44
4152,2021-06-09,110.32,113.2,112.56,111.4
4151,2021-06-08,109.32,112.76,111.4,110.24
4150,2021-06-07,105.8494,110.76,110.12,108.1
4149,2021-06-04,105.82,110.3655,107.32,109.5
4148,2021-06-03,109.4,112.556,109.68,112.32
4147,2021-06-02,108.96,112.64,112.3,109.0
4146,2021-06-01,106.24,109.48,108.94,106.54
4145,2021-05-28,105.88,109.18,107.02,108.42
4144,2021-05-27,102.32,109.32,107.06,103.08
4143,2021-05-26,102.58,105.94,103.04,105.76
4142,2021-05-25,104.959,106.87,105.42,105.9
4141,2021-05-24,104.078,106.0,105.72,105.0
4140,2021-05-21,102.18,105.28,105.2,103.18
4139,2021-05-20,100.5378,104.98,103.26,104.12
4138,2021-05-19,99.9453,103.66,103.36,101.4
4137,2021-05-18,101.84,105.0,102.94,104.64
4136,2021-05-17,102.52,108.68,102.98,107.7
4135,2021-05-14,102.4378,107.759,107.64,105.16
4134,2021-05-13,100.58,105.94,104.3,103.46
4133,2021-05-12,103.9132,106.46,104.86,106.0
4132,2021-05-11,102.12,108.477,104.34,108.0
4131,2021-05-10,105.16,110.42,109.68,107.0
4130,2021-05-07,104.02,106.89,106.74,104.64
4129,2021-05-06,102.0,104.32,103.4,102.62
4128,2021-05-05,100.62,103.2,101.76,102.08
4127,2021-05-04,100.5,106.64,101.22,105.0
4126,2021-04-30,101.46,105.5,104.62,102.4
4125,2021-04-29,100.94,104.64,102.02,103.1
4124,2021-04-28,101.44,104.48,102.76,102.0
4123,2021-04-27,102.94,107.76,102.94,107.56
4122,2021-04-26,102.16,107.82,107.82,102.24
4121,2021-04-23,99.33,102.4,101.76,101.4
4120,2021-04-22,100.14,102.88,102.82,101.74
4119,2021-04-21,96.5,102.04,99.87,99.9
4118,2021-04-20,99.28,105.72,99.28,104.32
4117,2021-04-19,104.56,106.957,105.18,106.06
4116,2021-04-16,104.38,108.23,104.56,107.0
4115,2021-04-15,106.6,109.88,107.0,108.8
4114,2021-04-14,106.9304,108.9,107.74,107.54
4113,2021-04-13,106.08,109.9418,107.7,108.1
4112,2021-04-12,106.82,112.8,108.22,112.4
4111,2021-04-09,110.52,113.6,111.88,111.34
4110,2021-04-08,108.58,113.2631,111.12,112.1
4109,2021-04-07,111.56,113.941,111.88,112.6
4108,2021-04-06,110.5,113.9906,111.76,111.46
4107,2021-04-01,105.3,109.84,108.92,105.32
4106,2021-03-31,105.3,109.65,105.3,108.55
4105,2021-03-30,105.8914,109.25,108.55,106.2
4104,2021-03-29,104.75,106.9413,106.05,106.25
4103,2021-03-26,105.1,109.95,106.2,106.05
4102,2021-03-25,102.8,108.35,106.05,107.6
4101,2021-03-24,99.0,110.0,108.0,103.7
4100,2021-03-23,104.85,113.15,105.3,110.5
4099,2021-03-22,108.7,115.85,111.9,115.85
4098,2021-03-19,117.0,123.85,117.0,123.0
4097,2021-03-18,123.1,128.708,124.55,128.3
4096,2021-03-17,125.05,128.55,127.2,128.55
4095,2021-03-16,118.2265,125.34,122.85,119.15
4094,2021-03-15,114.45,119.1159,118.0,114.6
4093,2021-03-12,113.15,114.85,114.85,114.5
4092,2021-03-11,112.382,117.65,113.8,117.55
4091,2021-03-10,112.05,115.85,113.0,115.6
4090,2021-03-09,112.45,118.29,113.85,115.65
4089,2021-03-08,109.45,116.5,116.5,111.3
4088,2021-03-05,108.15,114.7,108.55,113.5
4087,2021-03-04,111.9804,115.85,114.35,113.1
4086,2021-03-03,110.15,114.45,114.45,111.0
4085,2021-03-02,109.15,112.2,110.15,110.8
4084,2021-03-01,107.8244,113.45,111.4,110.5
4083,2021-02-26,105.7,113.2,107.7,110.0
4082,2021-02-25,112.05,118.95,112.05,117.45
4081,2021-02-24,106.25,112.28,111.9,109.0
4080,2021-02-23,104.55,115.5,106.65,106.0
4079,2021-02-22,96.28,105.6503,105.45,97.48
4078,2021-02-19,94.26,99.86,98.66,94.94
4077,2021-02-18,93.28,102.27,93.34,102.0
4076,2021-02-17,100.1,102.8,102.3,102.5
4075,2021-02-16,96.36,100.25,99.94,97.26
4074,2021-02-15,92.26,97.6,96.08,93.9
4073,2021-02-12,90.7,93.08,92.86,91.74
4072,2021-02-11,90.7,93.26,92.6,92.84
4071,2021-02-10,91.2,95.22,92.8,93.1
4070,2021-02-09,91.44,93.42,91.58,93.42
4069,2021-02-08,91.14,94.9,93.0,94.4
4068,2021-02-05,92.2,95.2,93.9,94.2
4067,2021-02-04,91.98,95.12,93.9,92.52
4066,2021-02-03,90.56,96.443,91.88,95.36
4065,2021-02-02,94.2,96.82,94.76,96.48
4064,2021-02-01,92.02,95.5,94.1,93.32
4063,2021-01-29,91.12,96.46,91.7,94.62
4062,2021-01-28,91.58,99.78,96.94,94.56
4061,2021-01-27,92.06,99.46,95.16,94.62
4060,2021-01-26,86.7,98.24,96.32,96.5
4059,2021-01-25,95.5606,103.9,98.0,103.6
4058,2021-01-22,100.35,103.8,102.95,103.1
4057,2021-01-21,103.3,108.35,103.3,108.3
4056,2021-01-20,104.35,108.65,107.4,105.3
4055,2021-01-19,104.4,109.25,104.65,106.5
4054,2021-01-18,103.65,105.65,104.25,105.5
4053,2021-01-15,104.0,106.7814,105.9,106.1
4052,2021-01-14,104.7,109.2,106.65,106.95
4051,2021-01-13,103.75,108.8,105.6,108.55
4050,2021-01-12,105.35,108.9,107.75,106.15
4049,2021-01-11,104.2,108.25,105.75,107.95
4048,2021-01-08,106.85,112.5,107.3,112.5
4047,2021-01-07,108.05,113.4,111.1,113.05
4046,2021-01-06,106.65,111.7,111.05,109.55
4045,2021-01-05,101.15,108.25,107.75,102.65
4044,2021-01-04,102.2,113.0,103.2,112.0
4043,2020-12-31,109.14,112.65,111.25,111.75
4042,2020-12-30,111.9,115.03,112.05,113.0
4041,2020-12-29,112.65,121.1,112.85,120.55
4040,2020-12-24,114.6202,120.75,115.75,117.3
4039,2020-12-23,111.45,116.4,115.6,112.45
4038,2020-12-22,107.5182,113.7,112.65,109.6
4037,2020-12-21,95.1,111.4,110.25,104.55
4036,2020-12-18,109.0,114.6697,113.95,111.85
4035,2020-12-17,111.75,117.7,112.45,116.5
4034,2020-12-16,113.0,117.9023,114.8,113.0
4033,2020-12-15,112.2,117.3,115.3,117.2
4032,2020-12-14,117.4,124.4041,118.75,118.8
4031,2020-12-11,114.1,125.85,117.0,125.5
4030,2020-12-10,125.25,130.45,127.0,129.55
4029,2020-12-09,128.0,132.05,129.65,128.0
4028,2020-12-08,125.1,130.4,126.25,129.0
4027,2020-12-07,127.4757,133.229,130.85,130.7
4026,2020-12-04,127.4,134.5,130.25,133.85
4025,2020-12-03,119.3,134.9,134.9,120.0
4024,2020-12-02,109.75,118.0,116.75,116.6
4023,2020-12-01,103.05,112.4,112.1,105.0
4022,2020-11-30,105.7,110.3,105.7,107.3
4021,2020-11-27,102.603,111.4,107.65,108.0
4020,2020-11-26,106.5,112.8,108.3,111.05
4019,2020-11-25,109.0,122.0,110.9,121.0
4018,2020-11-24,108.5,118.9,115.75,108.8
4017,2020-11-23,100.5,108.127,107.0,101.0
4016,2020-11-20,98.6662,101.2,99.44,99.56
4015,2020-11-19,98.122,102.85,98.56,100.15
4014,2020-11-18,100.2,104.75,102.6,104.75
4013,2020-11-17,97.9,105.0,102.7,104.45
4012,2020-11-16,95.64,104.4223,103.0,95.78
4011,2020-11-13,86.38,96.15,93.7,89.38
4010,2020-11-12,89.1513,106.6,90.0,95.98
4009,2020-11-11,96.76,114.45,98.42,109.0
4008,2020-11-10,101.75,128.8025,107.0,104.65
4007,2020-11-09,69.0,137.45,100.0,69.58
4006,2020-11-06,67.32,73.2,69.56,72.92
4005,2020-11-05,72.08,81.72,74.52,78.58
4004,2020-11-04,78.2,86.4,83.9,79.14
4003,2020-11-03,74.696,84.0,84.0,75.0
4002,2020-11-02,66.5,77.26,76.56,69.42
4001,2020-10-30,64.86,74.9719,71.32,70.0
4000,2020-10-29,71.74,84.7,72.4,84.0
3999,2020-10-28,70.2035,101.95,84.54,77.0
3998,2020-10-27,218.6002,235.8002,219.0002,226.3002
3997,2020-10-26,226.1002,241.6002,226.1002,234.9002
3996,2020-10-23,227.0002,243.7002,243.7002,232.0002
3995,2020-10-22,216.1002,227.8002,226.9002,221.6002
3994,2020-10-21,222.0002,233.0002,224.6002,225.6002
3993,2020-10-20,210.1002,231.9002,227.0002,218.9002
3992,2020-10-19,212.3002,237.6002,220.0002,224.1002
3991,2020-10-16,196.9502,221.9002,221.9002,201.9002
3990,2020-10-15,173.1501,198.8702,195.1002,183.8002
3989,2020-10-14,173.0001,186.8002,180.0002,182.9502
3988,2020-10-13,177.0001,200.0002,183.1002,195.0002
3987,2020-10-12,186.6542,237.3342,194.8502,225.7002
3986,2020-10-09,195.5002,252.4002,223.2002,195.9002
3985,2020-10-08,157.5501,201.0002,195.3502,157.9001
3984,2020-10-07,143.2001,164.5001,156.6501,149.2001
3983,2020-10-06,120.457,151.1319,150.0001,124.7001
3982,2020-10-05,109.6501,123.4001,123.4001,115.9001
3981,2020-10-02,100.8047,114.0001,113.6001,114.0001
3980,2020-10-01,112.5501,129.0001,116.8001,120.0001
3979,2020-09-30,129.7501,139.9501,130.0001,139.4501
3978,2020-09-29,140.4001,149.9501,140.4001,149.9501
3977,2020-09-28,144.2501,154.3001,149.2501,154.2501
3976,2020-09-25,141.6001,171.0001,154.7501,151.9501
3975,2020-09-24,150.1001,160.3501,150.1001,157.9001
3974,2020-09-23,157.9501,173.0001,162.4001,160.2001
3973,2020-09-22,155.7001,163.1501,160.7001,162.1501
3972,2020-09-21,159.2501,177.7001,160.7001,176.6501
3971,2020-09-18,176.1501,189.0502,180.1502,188.3002
3970,2020-09-17,187.1502,192.5002,189.9002,188.7002
3969,2020-09-16,182.6002,203.9002,192.3502,203.2002
3968,2020-09-15,203.3002,212.2882,203.3002,210.6002
3967,2020-09-14,204.5977,212.9002,210.3002,212.9002
3966,2020-09-11,205.4002,213.2447,210.0002,210.6002
3965,2020-09-10,204.7002,215.7002,208.3002,211.0002
3964,2020-09-09,207.8002,217.907,210.7002,216.5002
3963,2020-09-08,214.1002,228.9002,218.9002,225.5002
3962,2020-09-07,211.6002,227.5002,225.5002,220.0002
3961,2020-09-04,214.7002,225.2002,217.5002,217.5002
3960,2020-09-03,216.5002,233.4002,218.3002,219.5002
3959,2020-09-02,209.6002,221.9002,217.6002,212.0002
3958,2020-09-01,206.7002,238.2002,206.7002,236.5002
3957,2020-08-28,238.4002,252.2002,241.1002,249.0002
3956,2020-08-27,227.5662,260.4002,250.0002,243.5002
3955,2020-08-26,250.1367,260.6002,253.0002,260.6002
3954,2020-08-25,257.2002,272.6002,257.2002,264.6002
3953,2020-08-24,254.8002,265.2002,261.5002,260.1002
3952,2020-08-21,253.4002,261.5002,258.3002,256.8002
3951,2020-08-20,251.7002,256.9002,256.0002,255.2002
3950,2020-08-19,250.5002,262.4497,262.3002,256.4002
3949,2020-08-18,250.5631,259.8002,255.0002,254.0002
3948,2020-08-17,247.3915,260.5002,257.3002,257.0002
3947,2020-08-14,252.8002,268.8002,257.1002,267.0002
3946,2020-08-13,265.1002,273.9002,267.7002,270.0002
3945,2020-08-12,264.7002,279.7002,271.4002,273.0002
3944,2020-08-11,267.2369,282.5502,273.7002,267.9002
3943,2020-08-10,252.7002,265.7002,265.7002,255.7002
3942,2020-08-07,242.1002,252.8342,252.6002,251.0002
3941,2020-08-06,245.4002,262.4002,253.1002,260.9002
3940,2020-08-05,246.1002,258.5002,258.5002,246.1002
3939,2020-08-04,230.3002,248.8002,245.3002,230.6002
3938,2020-08-03,212.1002,232.2002,230.4002,231.7002
3937,2020-07-31,231.6002,247.0002,231.6002,245.7002
3936,2020-07-30,238.2002,255.2002,245.3002,254.0002
3935,2020-07-29,253.0002,268.6002,253.1002,262.0002
3934,2020-07-28,251.855,264.6202,262.6002,261.7002
3933,2020-07-27,251.5002,267.5002,260.0002,267.5002
3932,2020-07-24,262.0002,271.1002,268.1002,266.2002
3931,2020-07-23,271.2002,288.0002,271.6002,281.0002
3930,2020-07-22,273.6002,292.9241,281.5002,286.0002
3929,2020-07-21,265.5002,285.6002,285.6002,268.3002
3928,2020-07-20,257.3002,266.1002,264.8002,264.6002
3927,2020-07-17,258.7002,272.276,264.4002,272.0002
3926,2020-07-16,262.0762,278.8502,267.7002,275.0002
3925,2020-07-15,262.3952,273.9259,272.2002,263.5002
3924,2020-07-14,253.8002,267.6002,258.2002,265.1002
3923,2020-07-13,265.655,276.8002,267.8002,271.0002
3922,2020-07-10,251.702,266.7002,266.7002,255.0002
3921,2020-07-09,256.3002,297.5002,256.3002,292.8002
3920,2020-07-08,274.3002,289.4002,287.8002,279.2002
3919,2020-07-07,274.8002,284.7553,277.5002,280.0002
3918,2020-07-06,271.3002,283.5002,280.9002,273.8002
3917,2020-07-03,258.5002,297.5002,263.2002,294.3002
3916,2020-07-02,285.5002,305.9003,292.5002,291.9002
3915,2020-07-01,269.3002,292.9002,285.6002,283.6002
3914,2020-06-30,280.4002,293.8002,285.4002,290.7002
3913,2020-06-29,279.7002,295.3002,289.6002,283.4002
3912,2020-06-26,284.5002,305.9003,285.0002,300.9003
3911,2020-06-25,287.1002,300.2003,295.4002,297.6002
3910,2020-06-24,300.2003,327.5003,300.2003,317.8003
3909,2020-06-23,317.5003,334.9003,317.8003,323.9003
3908,2020-06-22,318.7003,337.4003,319.3003,328.8003
3907,2020-06-19,332.3733,340.1003,334.2003,337.3003
3906,2020-06-18,321.3003,337.1003,335.5003,329.9003
3905,2020-06-17,324.6003,347.7003,332.1003,336.0003
3904,2020-06-16,328.8003,353.7003,336.2003,339.9003
3903,2020-06-15,304.1003,326.4003,323.8003,314.6003
3902,2020-06-12,308.0003,345.7003,327.5003,315.2003
3901,2020-06-11,315.3353,347.1003,321.6003,342.8003
3900,2020-06-10,340.4003,388.9862,353.3003,369.9003
3899,2020-06-09,364.3033,426.8004,370.0003,414.8003
3898,2020-06-08,349.0003,412.1003,398.4003,353.8003
3897,2020-06-05,322.1003,356.9092,355.9003,329.9003
3896,2020-06-04,310.138,329.3003,324.0003,328.0003
3895,2020-06-03,304.5003,333.9003,328.2003,310.0003
3894,2020-06-02,285.2682,305.5003,300.4003,290.3002
3893,2020-06-01,274.9002,292.4002,286.5002,278.2002
3892,2020-05-29,271.6002,302.9003,271.6002,301.0003
3891,2020-05-28,303.2003,332.3003,319.0003,320.0003
3890,2020-05-27,320.7179,369.8003,346.1003,322.0003
3889,2020-05-26,291.9002,319.4003,314.8003,294.6002
3888,2020-05-22,273.3302,286.1272,280.6002,281.5002
3887,2020-05-21,270.0002,297.0002,283.3002,271.2002
3886,2020-05-20,254.4002,284.8002,273.7002,264.5002
3885,2020-05-19,259.6002,277.7002,267.6002,273.5002
3884,2020-05-18,249.5002,272.9002,272.2002,251.6002
3883,2020-05-15,238.8652,256.9738,249.7002,251.4002
3882,2020-05-14,235.5002,261.0002,247.0002,255.0002
3881,2020-05-13,256.2002,283.1002,257.9002,274.5002
3880,2020-05-12,273.0002,282.7002,279.0002,282.5002
3879,2020-05-11,273.2002,291.4002,282.6002,289.6002
3878,2020-05-07,277.1002,301.5003,287.1002,294.3002
3877,2020-05-06,291.2314,304.6003,293.7002,295.0002
3876,2020-05-05,290.6002,306.9733,300.0003,295.0002
3875,2020-05-04,278.0002,317.7003,291.4002,315.4003
3874,2020-05-01,312.1003,326.2003,313.1003,320.0003
3873,2020-04-30,325.5003,378.0003,330.0003,361.5003
3872,2020-04-29,318.7738,357.6003,357.6003,321.9003
3871,2020-04-28,308.6003,322.7003,319.5003,311.0003
3870,2020-04-27,304.7003,325.4091,307.8003,320.0003
3869,2020-04-24,302.6003,312.8003,310.2003,305.0003
3868,2020-04-23,306.5003,318.4003,317.6003,310.0003
3867,2020-04-22,301.1003,318.5003,312.6003,309.6003
3866,2020-04-21,306.061,327.2003,307.4003,324.2003
3865,2020-04-20,323.2003,340.5003,327.4003,336.4003
3864,2020-04-17,322.1003,346.6003,334.5003,327.6003
3863,2020-04-16,307.2003,330.0003,309.1003,317.7003
3862,2020-04-15,309.0003,339.1478,310.0003,338.0003
3861,2020-04-14,325.5003,350.2003,335.5003,350.2003
3860,2020-04-09,324.7003,354.6003,350.2003,332.1003
3859,2020-04-08,301.0893,331.2668,326.2003,323.0003
3858,2020-04-07,300.2291,356.0023,335.7003,305.0003
3857,2020-04-06,261.4002,304.9003,297.7002,261.6002
3856,2020-04-03,249.0002,290.2002,251.6002,280.0002
3855,2020-04-02,262.5002,300.7003,278.3002,300.0003
3854,2020-04-01,300.4003,331.6003,305.0003,328.8003
3853,2020-03-31,324.1003,346.9003,340.6003,325.1003
3852,2020-03-30,307.1003,355.0003,321.3003,350.0003
3851,2020-03-27,361.9003,407.3063,364.7003,397.3003
3850,2020-03-26,380.0003,407.1003,405.2003,389.9003
3849,2020-03-25,342.2003,397.1003,397.0003,362.0003
3848,2020-03-24,322.2003,355.0003,350.1003,351.3003
3847,2020-03-23,300.0003,344.2003,336.1003,333.0003
3846,2020-03-20,344.4003,384.1003,359.4003,379.4003
3845,2020-03-19,306.1003,374.5003,365.3003,347.9003
3844,2020-03-18,312.6003,378.2003,346.4003,372.1003
3843,2020-03-17,372.9003,449.0004,388.5003,443.0004
3842,2020-03-16,347.3003,454.5004,430.0004,450.0004
3841,2020-03-13,455.0004,498.8004,480.0004,468.6004
3840,2020-03-12,451.2004,495.4004,451.2004,452.0004
3839,2020-03-11,532.4004,564.8005,537.6005,561.8005
3838,2020-03-10,550.4005,586.0005,557.4005,567.6005
3837,2020-03-09,551.4005,579.0005,568.2005,560.0005
3836,2020-03-06,566.0005,597.4005,588.2005,572.0005
3835,2020-03-05,564.8005,614.0005,587.2005,607.2005
3834,2020-03-04,604.2005,639.8005,607.4005,637.0005
3833,2020-03-03,617.4005,649.0005,635.8005,622.0005
3832,2020-03-02,601.2005,651.0005,615.8005,645.8005
3831,2020-02-28,610.2005,644.0005,620.0005,625.2005
3830,2020-02-27,586.2005,617.5905,600.6005,602.0005
3829,2020-02-26,596.4005,619.8005,616.6005,610.0005
3828,2020-02-25,609.4005,630.8005,609.4005,629.4005
3827,2020-02-24,613.2815,634.2005,628.4005,630.0005
3826,2020-02-21,644.0005,666.6006,645.6005,666.6006
3825,2020-02-20,661.8006,675.0006,664.6006,665.0006
3824,2020-02-19,654.0005,678.4006,662.2006,677.6006
3823,2020-02-18,666.2006,679.6006,675.0006,679.6006
3822,2020-02-17,670.7626,683.6006,683.0006,676.0006
3821,2020-02-14,664.4006,686.2006,677.2006,675.0006
3820,2020-02-13,620.0005,711.0006,667.4006,690.2006
3819,2020-02-12,692.8006,702.8006,699.0006,695.2006
3818,2020-02-11,687.1016,697.0006,697.0006,693.6006
3817,2020-02-10,680.4006,693.0006,692.0006,684.0006
3816,2020-02-07,685.9501,696.0006,687.0006,694.4006
3815,2020-02-06,687.9851,704.6006,693.6006,689.6006
3814,2020-02-05,677.7296,688.8006,686.6006,681.0006
3813,2020-02-04,676.2006,685.4006,685.4006,677.2006
3812,2020-02-03,671.2006,680.6006,675.2006,672.8006
3811,2020-01-31,667.0006,681.6006,670.0006,677.4006
3810,2020-01-30,662.8006,675.8006,674.0006,667.6006
3809,2020-01-29,647.8005,673.4006,673.4006,652.0005
3808,2020-01-28,634.6005,665.0006,651.0005,638.6005
3807,2020-01-27,619.7405,650.4005,636.6005,644.0005
3806,2020-01-24,653.0005,662.4406,658.0006,661.6006
3805,2020-01-23,649.6005,665.4006,652.4005,650.8005
3804,2020-01-22,649.0005,665.0006,649.0005,662.8006
3803,2020-01-21,652.2005,669.2006,664.0006,658.8006
3802,2020-01-20,663.2006,678.2406,664.4006,677.6006
3801,2020-01-17,675.0006,684.6406,675.8006,682.8006
3800,2020-01-16,667.0006,682.2006,677.4006,680.0006
3799,2020-01-15,673.6006,680.2006,676.8006,676.0006
3798,2020-01-14,673.2006,684.8006,673.6006,675.8006
3797,2020-01-13,671.0006,686.6006,675.6006,682.4006
3796,2020-01-10,682.6006,696.4006,682.6006,692.0006
3795,2020-01-09,670.6006,685.4006,685.4006,671.0006
3794,2020-01-08,657.2006,669.0006,665.6006,662.4006
3793,2020-01-07,663.4006,682.6406,668.2006,682.0006
3792,2020-01-06,667.1126,681.2006,677.0006,674.0006
3791,2020-01-03,667.4006,680.8006,677.8006,678.0006
3790,2020-01-02,678.6006,696.0006,681.2006,688.8006
3789,2019-12-31,682.2006,694.2006,683.2006,687.0006
3788,2019-12-30,687.8006,703.8006,687.8006,700.0006
3787,2019-12-27,700.4006,709.4006,701.4006,700.4006
3786,2019-12-24,698.0006,703.8006,698.0006,703.0006
3785,2019-12-23,694.8006,704.4006,704.4006,697.0006
3784,2019-12-20,692.2006,698.8006,695.8006,693.8006
